,time,open,high,low,close,tick_volume,spread,real_volume
313,2021-06-22 01:13:00,1.1909399999999999,1.19104,1.1909399999999999,1.19104,374,15,56100000
314,2021-06-22 01:14:00,1.19104,1.19105,1.19098,1.19098,517,15,77550000
315,2021-06-22 01:15:00,1.19098,1.19109,1.19098,1.19109,380,15,57000000
316,2021-06-22 01:16:00,1.19109,1.19115,1.19109,1.1911100000000001,427,15,64050000
317,2021-06-22 01:17:00,1.19112,1.19116,1.19106,1.19106,522,15,78300000
318,2021-06-22 01:18:00,1.19107,1.19109,1.191,1.19108,443,15,66450000
319,2021-06-22 01:19:00,1.19108,1.1912,1.19105,1.1912,391,15,58650000
320,2021-06-22 01:20:00,1.1912,1.1912,1.19114,1.1912,351,15,52650000
321,2021-06-22 01:21:00,1.1912,1.19125,1.19108,1.19108,332,15,49800000
322,2021-06-22 01:22:00,1.19108,1.19114,1.19108,1.1911100000000001,264,15,39600000
323,2021-06-22 01:23:00,1.1911100000000001,1.19114,1.19109,1.19109,276,15,41400000
324,2021-06-22 01:24:00,1.19109,1.19116,1.19109,1.19116,395,15,59250000
325,2021-06-22 01:25:00,1.19116,1.19132,1.19116,1.1913,454,15,68100000
326,2021-06-22 01:26:00,1.1913,1.19136,1.19126,1.19136,517,15,77550000
327,2021-06-22 01:27:00,1.19136,1.19136,1.1913,1.19131,293,15,43950000
328,2021-06-22 01:28:00,1.19131,1.19137,1.19127,1.19137,390,15,58500000
329,2021-06-22 01:29:00,1.19137,1.19144,1.19136,1.19141,482,15,72300000
330,2021-06-22 01:30:00,1.19141,1.19142,1.1913,1.19131,349,15,52350000
331,2021-06-22 01:31:00,1.19131,1.19131,1.19114,1.19114,429,15,64350000
332,2021-06-22 01:32:00,1.19114,1.1912,1.19114,1.19119,238,15,35700000
333,2021-06-22 01:33:00,1.19119,1.19119,1.19119,1.19119,189,15,28350000
334,2021-06-22 01:34:00,1.19119,1.19119,1.19116,1.19116,139,15,20850000
335,2021-06-22 01:35:00,1.19116,1.19119,1.19113,1.19119,287,15,43050000
336,2021-06-22 01:36:00,1.19119,1.1912099999999999,1.19116,1.1912099999999999,243,15,36450000
337,2021-06-22 01:37:00,1.1912099999999999,1.1912099999999999,1.1911,1.19118,344,15,51600000
338,2021-06-22 01:38:00,1.19118,1.19126,1.19118,1.19124,319,15,47850000
339,2021-06-22 01:39:00,1.19124,1.19127,1.1912,1.19123,308,15,46200000
340,2021-06-22 01:40:00,1.19122,1.19122,1.19116,1.19118,378,15,56700000
341,2021-06-22 01:41:00,1.19118,1.19119,1.19116,1.19119,234,15,35100000
342,2021-06-22 01:42:00,1.19119,1.19119,1.19108,1.19112,323,15,48450000
343,2021-06-22 01:43:00,1.19113,1.19116,1.19104,1.19113,369,15,55350000
344,2021-06-22 01:44:00,1.19113,1.19113,1.1911,1.1911100000000001,263,15,39450000
345,2021-06-22 01:45:00,1.1911100000000001,1.19115,1.19108,1.19108,316,15,47400000
346,2021-06-22 01:46:00,1.19108,1.1911,1.19101,1.19102,282,15,42300000
347,2021-06-22 01:47:00,1.19102,1.19103,1.19096,1.19101,398,15,59700000
348,2021-06-22 01:48:00,1.19101,1.19107,1.19095,1.19104,381,15,57150000
349,2021-06-22 01:49:00,1.19104,1.19105,1.19102,1.19102,234,15,35100000
350,2021-06-22 01:50:00,1.19102,1.1911,1.19102,1.19105,371,15,55650000
351,2021-06-22 01:51:00,1.19105,1.1911,1.19105,1.1911,323,15,48450000
352,2021-06-22 01:52:00,1.1911,1.1911,1.1911,1.1911,166,15,24900000
353,2021-06-22 01:53:00,1.1911,1.19115,1.19109,1.1911100000000001,252,15,37800000
354,2021-06-22 01:54:00,1.19112,1.19118,1.1911100000000001,1.19114,430,15,64500000
355,2021-06-22 01:55:00,1.19114,1.19114,1.19113,1.19113,157,15,23550000
356,2021-06-22 01:56:00,1.19113,1.19114,1.19109,1.19113,285,15,42750000
357,2021-06-22 01:57:00,1.19113,1.19116,1.19113,1.19115,334,15,50100000
358,2021-06-22 01:58:00,1.19115,1.1912099999999999,1.19114,1.1912,311,15,46650000
359,2021-06-22 01:59:00,1.1912,1.1912099999999999,1.19109,1.19109,422,15,63300000
360,2021-06-22 02:00:00,1.19109,1.19113,1.19107,1.19107,329,15,49350000
361,2021-06-22 02:01:00,1.19107,1.1911,1.19107,1.19109,204,15,30600000
362,2021-06-22 02:02:00,1.19109,1.19115,1.19108,1.19114,279,15,41850000
363,2021-06-22 02:03:00,1.19114,1.19114,1.1911,1.19113,267,15,40050000
364,2021-06-22 02:04:00,1.19113,1.19113,1.1911100000000001,1.1911100000000001,162,15,24300000
365,2021-06-22 02:05:00,1.1911100000000001,1.1911100000000001,1.19105,1.19105,207,15,31050000
366,2021-06-22 02:06:00,1.19105,1.19105,1.19099,1.19099,330,15,49500000
367,2021-06-22 02:07:00,1.19099,1.19099,1.19095,1.19095,237,15,35550000
368,2021-06-22 02:08:00,1.19095,1.19095,1.1909399999999999,1.1909399999999999,144,15,21600000
369,2021-06-22 02:09:00,1.1909399999999999,1.1909399999999999,1.19093,1.19093,129,15,19350000
370,2021-06-22 02:10:00,1.19093,1.19097,1.19093,1.19096,222,15,33300000
371,2021-06-22 02:11:00,1.19096,1.19096,1.19091,1.19092,205,15,30750000
372,2021-06-22 02:12:00,1.19092,1.1909399999999999,1.19092,1.19093,212,15,31800000
373,2021-06-22 02:13:00,1.19093,1.1909399999999999,1.1909,1.1909,316,15,47400000
374,2021-06-22 02:14:00,1.1909,1.19091,1.19089,1.19091,1013,15,151950000
375,2021-06-22 02:15:00,1.19091,1.19093,1.1909,1.19091,776,15,116400000
376,2021-06-22 02:16:00,1.19091,1.19095,1.19091,1.1909399999999999,247,15,37050000
377,2021-06-22 02:17:00,1.1909399999999999,1.191,1.1909399999999999,1.191,251,15,37650000
378,2021-06-22 02:18:00,1.191,1.191,1.191,1.191,174,15,26100000
379,2021-06-22 02:19:00,1.191,1.191,1.19099,1.191,148,15,22200000
380,2021-06-22 02:20:00,1.19099,1.19103,1.19099,1.19102,205,15,30750000
381,2021-06-22 02:21:00,1.19102,1.19104,1.19099,1.19104,198,15,29700000
382,2021-06-22 02:22:00,1.19104,1.19104,1.19099,1.19099,205,15,30750000
383,2021-06-22 02:23:00,1.19099,1.191,1.19096,1.191,200,15,30000000
384,2021-06-22 02:24:00,1.191,1.191,1.19096,1.19096,255,15,38250000
385,2021-06-22 02:25:00,1.19096,1.19099,1.19095,1.19095,243,15,36450000
386,2021-06-22 02:26:00,1.19095,1.19099,1.1909399999999999,1.19099,218,15,32700000
387,2021-06-22 02:27:00,1.19099,1.191,1.19097,1.19097,232,15,34800000
388,2021-06-22 02:28:00,1.19097,1.19097,1.19089,1.19089,265,15,39750000
389,2021-06-22 02:29:00,1.19089,1.19089,1.1908,1.19083,260,15,39000000
390,2021-06-22 02:30:00,1.19083,1.19089,1.19082,1.19088,257,15,38550000
391,2021-06-22 02:31:00,1.19088,1.1909,1.19085,1.19085,180,15,27000000
392,2021-06-22 02:32:00,1.19085,1.19085,1.19085,1.19085,49,15,7350000
393,2021-06-22 02:33:00,1.19085,1.19085,1.19085,1.19085,147,15,22050000
394,2021-06-22 02:34:00,1.19085,1.19085,1.1908,1.19085,163,15,24450000
395,2021-06-22 02:35:00,1.19085,1.19085,1.1908,1.1908,187,15,28050000
396,2021-06-22 02:36:00,1.1908,1.1908400000000001,1.1908,1.1908400000000001,151,15,22650000
397,2021-06-22 02:37:00,1.1908400000000001,1.19085,1.19082,1.19082,262,15,39300000
398,2021-06-22 02:38:00,1.19082,1.19082,1.1908,1.1908,169,15,25350000
399,2021-06-22 02:39:00,1.1908,1.1908,1.1907,1.1907,267,15,40050000
400,2021-06-22 02:40:00,1.1907,1.19072,1.19067,1.19069,307,15,46050000
401,2021-06-22 02:41:00,1.19069,1.19069,1.19066,1.19068,260,15,39000000
402,2021-06-22 02:42:00,1.19068,1.19068,1.19056,1.19056,407,15,61050000
403,2021-06-22 02:43:00,1.19056,1.1905999999999999,1.19055,1.1905999999999999,240,15,36000000
404,2021-06-22 02:44:00,1.1905999999999999,1.19064,1.1905999999999999,1.1905999999999999,205,15,30750000
405,2021-06-22 02:45:00,1.1905999999999999,1.1905999999999999,1.19057,1.19057,134,15,20100000
406,2021-06-22 02:46:00,1.19057,1.19061,1.19056,1.1905999999999999,204,15,30600000
407,2021-06-22 02:47:00,1.1905999999999999,1.19065,1.1905999999999999,1.19065,146,15,21900000
408,2021-06-22 02:48:00,1.19065,1.19066,1.19059,1.19059,245,15,36750000
409,2021-06-22 02:49:00,1.19059,1.1905999999999999,1.19059,1.1905999999999999,75,15,11250000
410,2021-06-22 02:50:00,1.1905999999999999,1.1905999999999999,1.19057,1.19057,77,15,11550000
411,2021-06-22 02:51:00,1.19057,1.19064,1.19057,1.19063,169,15,25350000
412,2021-06-22 02:52:00,1.19063,1.19063,1.19056,1.19057,163,15,24450000
413,2021-06-22 02:53:00,1.19057,1.19057,1.19056,1.19057,96,15,14400000
414,2021-06-22 02:54:00,1.19057,1.19058,1.19055,1.19055,123,15,18450000
415,2021-06-22 02:55:00,1.19055,1.19055,1.1905000000000001,1.19054,263,15,39450000
416,2021-06-22 02:56:00,1.19054,1.19054,1.19038,1.1904,299,15,44850000
417,2021-06-22 02:57:00,1.1904,1.1904,1.19034,1.19034,220,15,33000000
418,2021-06-22 02:58:00,1.19034,1.19034,1.19024,1.1903,350,15,52500000
419,2021-06-22 02:59:00,1.1903,1.1903,1.19017,1.1902,387,15,58050000
420,2021-06-22 03:00:00,1.1902,1.19031,1.1902,1.19028,386,15,57900000
421,2021-06-22 03:01:00,1.19028,1.19035,1.19028,1.1903,287,15,43050000
422,2021-06-22 03:02:00,1.1903,1.19031,1.19026,1.19026,199,15,29850000
423,2021-06-22 03:03:00,1.19026,1.19028,1.19021,1.19028,237,15,35550000
424,2021-06-22 03:04:00,1.19028,1.19044,1.19028,1.19044,314,15,47100000
425,2021-06-22 03:05:00,1.19044,1.19045,1.19041,1.19042,191,15,28650000
426,2021-06-22 03:06:00,1.19042,1.19042,1.19036,1.19036,190,15,28500000
427,2021-06-22 03:07:00,1.19036,1.19042,1.19034,1.19037,285,15,42750000
428,2021-06-22 03:08:00,1.19037,1.19037,1.19026,1.19026,342,15,51300000
429,2021-06-22 03:09:00,1.19027,1.19032,1.19024,1.19028,386,15,57900000
430,2021-06-22 03:10:00,1.19028,1.19028,1.19022,1.19022,217,15,32550000
431,2021-06-22 03:11:00,1.19022,1.19022,1.19014,1.19016,339,15,50850000
432,2021-06-22 03:12:00,1.19016,1.19016,1.19011,1.19011,380,15,57000000
433,2021-06-22 03:13:00,1.19012,1.19015,1.19011,1.19013,215,15,32250000
434,2021-06-22 03:14:00,1.19013,1.19017,1.1901,1.1901,272,15,40800000
435,2021-06-22 03:15:00,1.1901,1.1901,1.1899899999999999,1.19003,356,15,53400000
436,2021-06-22 03:16:00,1.19003,1.19003,1.1899,1.18992,466,15,69900000
437,2021-06-22 03:17:00,1.18992,1.18998,1.18992,1.18998,307,15,46050000
438,2021-06-22 03:18:00,1.18998,1.19003,1.1899,1.18992,497,15,74550000
439,2021-06-22 03:19:00,1.18992,1.18992,1.1898,1.1898,364,15,54600000
440,2021-06-22 03:20:00,1.1898,1.18988,1.18979,1.18987,329,15,49350000
441,2021-06-22 03:21:00,1.18987,1.18987,1.18981,1.18981,227,15,34050000
442,2021-06-22 03:22:00,1.18981,1.18981,1.18973,1.18978,379,15,56850000
443,2021-06-22 03:23:00,1.18978,1.18979,1.18977,1.18977,295,15,44250000
444,2021-06-22 03:24:00,1.18977,1.18978,1.18974,1.18974,281,15,42150000
445,2021-06-22 03:25:00,1.18974,1.18977,1.1897199999999999,1.18975,380,15,57000000
446,2021-06-22 03:26:00,1.18975,1.18976,1.18968,1.18969,395,15,59250000
447,2021-06-22 03:27:00,1.18969,1.18975,1.18969,1.18974,437,15,65550000
448,2021-06-22 03:28:00,1.18974,1.18975,1.18969,1.18969,360,15,54000000
449,2021-06-22 03:29:00,1.18969,1.1897,1.18965,1.18969,424,15,63600000
450,2021-06-22 03:30:00,1.18969,1.18969,1.18949,1.18959,830,15,124500000
451,2021-06-22 03:31:00,1.18959,1.18959,1.18953,1.18958,633,15,94950000
452,2021-06-22 03:32:00,1.18958,1.18963,1.18955,1.1896200000000001,530,15,79500000
453,2021-06-22 03:33:00,1.1896200000000001,1.18968,1.1896,1.18967,537,15,80550000
454,2021-06-22 03:34:00,1.18967,1.18974,1.18967,1.18974,502,15,75300000
455,2021-06-22 03:35:00,1.18974,1.19001,1.18974,1.19001,591,15,88650000
456,2021-06-22 03:36:00,1.19001,1.19005,1.18996,1.18996,553,15,82950000
457,2021-06-22 03:37:00,1.18996,1.19001,1.18995,1.19001,394,15,59100000
458,2021-06-22 03:38:00,1.19001,1.19001,1.18984,1.18988,400,15,60000000
459,2021-06-22 03:39:00,1.18988,1.18988,1.1898,1.18981,359,15,53850000
460,2021-06-22 03:40:00,1.18981,1.1898900000000001,1.18979,1.1898900000000001,251,15,37650000
461,2021-06-22 03:41:00,1.1898900000000001,1.18994,1.18988,1.18992,331,15,49650000
462,2021-06-22 03:42:00,1.18992,1.18993,1.1899,1.18992,229,15,34350000
463,2021-06-22 03:43:00,1.18992,1.19004,1.18992,1.19004,309,15,46350000
464,2021-06-22 03:44:00,1.19004,1.19011,1.19004,1.19009,273,15,40950000
465,2021-06-22 03:45:00,1.19009,1.19013,1.19006,1.19013,359,15,53850000
466,2021-06-22 03:46:00,1.19013,1.19018,1.19011,1.19015,387,15,58050000
467,2021-06-22 03:47:00,1.19015,1.19016,1.19012,1.19015,291,15,43650000
468,2021-06-22 03:48:00,1.19015,1.19016,1.19005,1.19006,290,15,43500000
469,2021-06-22 03:49:00,1.19006,1.19006,1.18979,1.1898,509,15,76350000
470,2021-06-22 03:50:00,1.1898,1.18981,1.18978,1.18979,339,15,50850000
471,2021-06-22 03:51:00,1.18979,1.18983,1.18976,1.1898,282,15,42300000
472,2021-06-22 03:52:00,1.1898,1.18994,1.1898,1.1898900000000001,348,15,52200000
473,2021-06-22 03:53:00,1.1898900000000001,1.1898900000000001,1.18982,1.18984,368,15,55200000
474,2021-06-22 03:54:00,1.18984,1.18988,1.18971,1.18971,443,15,66450000
475,2021-06-22 03:55:00,1.18971,1.18971,1.18958,1.18966,499,15,74850000
476,2021-06-22 03:56:00,1.18966,1.18966,1.18944,1.18944,560,15,84000000
477,2021-06-22 03:57:00,1.18944,1.18946,1.1892,1.1892,630,15,94500000
478,2021-06-22 03:58:00,1.1892,1.18933,1.18916,1.18931,631,15,94650000
479,2021-06-22 03:59:00,1.18931,1.18933,1.18911,1.18911,665,15,99750000
480,2021-06-22 04:00:00,1.18911,1.18969,1.1891,1.18965,812,15,121800000
481,2021-06-22 04:01:00,1.18965,1.18965,1.18937,1.1894,736,15,110400000
482,2021-06-22 04:02:00,1.1894,1.1894,1.18919,1.18925,772,15,115800000
483,2021-06-22 04:03:00,1.18925,1.18947,1.18925,1.18946,617,15,92550000
484,2021-06-22 04:04:00,1.18946,1.18947,1.18927,1.18943,576,15,86400000
485,2021-06-22 04:05:00,1.18943,1.18945,1.18921,1.18926,646,15,96900000
486,2021-06-22 04:06:00,1.18926,1.18941,1.18924,1.18939,552,15,82800000
487,2021-06-22 04:07:00,1.18939,1.18944,1.18919,1.18931,573,15,85950000
488,2021-06-22 04:08:00,1.18931,1.18948,1.18927,1.18946,619,15,92850000
489,2021-06-22 04:09:00,1.18946,1.18948,1.1893,1.1893,547,15,82050000
490,2021-06-22 04:10:00,1.1893,1.18948,1.18925,1.18934,532,15,79800000
491,2021-06-22 04:11:00,1.18934,1.18943,1.18924,1.18929,516,15,77400000
492,2021-06-22 04:12:00,1.18929,1.18929,1.1891,1.18916,646,15,96900000
493,2021-06-22 04:13:00,1.18916,1.18934,1.18915,1.18932,514,15,77100000
494,2021-06-22 04:14:00,1.18932,1.18947,1.18926,1.18935,636,15,95400000
495,2021-06-22 04:15:00,1.18935,1.18943,1.18927,1.1892800000000001,623,15,93450000
496,2021-06-22 04:16:00,1.1892800000000001,1.18934,1.18919,1.1893,658,15,98700000
497,2021-06-22 04:17:00,1.1893,1.18948,1.1893,1.18945,646,15,96900000
498,2021-06-22 04:18:00,1.18945,1.18969,1.18945,1.18968,711,15,106650000
499,2021-06-22 04:19:00,1.18968,1.1897,1.18952,1.18956,633,15,94950000
500,2021-06-22 04:20:00,1.18956,1.18965,1.18956,1.1896,551,15,82650000
501,2021-06-22 04:21:00,1.1896,1.18968,1.18955,1.18961,554,15,83100000
502,2021-06-22 04:22:00,1.18961,1.18961,1.18945,1.18945,587,15,88050000
503,2021-06-22 04:23:00,1.18944,1.1895,1.1894,1.1895,632,15,94800000
504,2021-06-22 04:24:00,1.1895,1.18971,1.18945,1.18951,645,15,96750000
505,2021-06-22 04:25:00,1.18951,1.18984,1.18951,1.18984,533,15,79950000
506,2021-06-22 04:26:00,1.18984,1.18986,1.18978,1.18979,701,15,105150000
507,2021-06-22 04:27:00,1.18979,1.1898,1.18965,1.18966,468,15,70200000
508,2021-06-22 04:28:00,1.18966,1.18966,1.18948,1.18948,516,15,77400000
509,2021-06-22 04:29:00,1.18948,1.18954,1.18944,1.18952,409,15,61350000
510,2021-06-22 04:30:00,1.18952,1.1896,1.18948,1.1896,560,15,84000000
511,2021-06-22 04:31:00,1.1896,1.1898,1.18955,1.1898,543,15,81450000
512,2021-06-22 04:32:00,1.1898,1.18996,1.1898,1.18985,652,15,97800000
513,2021-06-22 04:33:00,1.18985,1.18985,1.18973,1.18976,506,15,75900000
514,2021-06-22 04:34:00,1.18976,1.18977,1.18963,1.18971,523,15,78450000
515,2021-06-22 04:35:00,1.18971,1.18971,1.1896,1.1896,541,15,81150000
516,2021-06-22 04:36:00,1.1896,1.18986,1.1896,1.18984,588,15,88200000
517,2021-06-22 04:37:00,1.18984,1.18987,1.18976,1.1898,537,15,80550000
518,2021-06-22 04:38:00,1.1898,1.18988,1.18969,1.18988,610,15,91500000
519,2021-06-22 04:39:00,1.18988,1.18996,1.18977,1.18984,588,15,88200000
520,2021-06-22 04:40:00,1.18984,1.18988,1.18977,1.18988,435,15,65250000
521,2021-06-22 04:41:00,1.18988,1.19001,1.18983,1.18997,526,15,78900000
522,2021-06-22 04:42:00,1.18997,1.19016,1.18997,1.19006,632,15,94800000
523,2021-06-22 04:43:00,1.19006,1.19031,1.18997,1.19031,724,15,108600000
524,2021-06-22 04:44:00,1.19031,1.1903299999999999,1.19009,1.19016,693,15,103950000
525,2021-06-22 04:45:00,1.19016,1.19019,1.19004,1.19014,528,15,79200000
526,2021-06-22 04:46:00,1.19014,1.19029,1.19008,1.19029,460,15,69000000
527,2021-06-22 04:47:00,1.19029,1.19034,1.19024,1.19026,566,15,84900000
528,2021-06-22 04:48:00,1.19026,1.19039,1.19026,1.19035,550,15,82500000
529,2021-06-22 04:49:00,1.19035,1.19035,1.19004,1.19004,523,15,78450000
530,2021-06-22 04:50:00,1.19004,1.19015,1.1899899999999999,1.19,530,15,79500000
531,2021-06-22 04:51:00,1.19,1.19026,1.18996,1.19024,685,15,102750000
532,2021-06-22 04:52:00,1.19024,1.1903,1.19014,1.19024,542,15,81300000
533,2021-06-22 04:53:00,1.19024,1.19024,1.19011,1.19022,545,15,81750000
534,2021-06-22 04:54:00,1.19022,1.19035,1.19018,1.19035,610,15,91500000
535,2021-06-22 04:55:00,1.19035,1.19035,1.18994,1.18995,814,15,122100000
536,2021-06-22 04:56:00,1.18995,1.19,1.18978,1.18986,702,15,105300000
537,2021-06-22 04:57:00,1.18986,1.18987,1.18973,1.18986,769,15,115350000
538,2021-06-22 04:58:00,1.18986,1.1901,1.18986,1.19,850,15,127500000
539,2021-06-22 04:59:00,1.19,1.19,1.18974,1.18982,869,15,130350000
540,2021-06-22 05:00:00,1.18982,1.19007,1.18975,1.19002,1001,15,150150000
541,2021-06-22 05:01:00,1.19002,1.1903,1.19002,1.19021,843,15,126450000
542,2021-06-22 05:02:00,1.19021,1.1905999999999999,1.19016,1.19054,883,15,132450000
543,2021-06-22 05:03:00,1.19053,1.19059,1.19029,1.19045,878,15,131700000
544,2021-06-22 05:04:00,1.19045,1.19045,1.19018,1.1902,797,15,119550000
545,2021-06-22 05:05:00,1.1902,1.19037,1.19002,1.1903,810,15,121500000
546,2021-06-22 05:06:00,1.1903,1.19031,1.19009,1.19009,859,15,128850000
547,2021-06-22 05:07:00,1.19009,1.19019,1.19005,1.19011,698,15,104700000
548,2021-06-22 05:08:00,1.19011,1.19012,1.18998,1.19004,717,15,107550000
549,2021-06-22 05:09:00,1.19004,1.19016,1.18998,1.19001,742,15,111300000
550,2021-06-22 05:10:00,1.19001,1.19015,1.18998,1.19009,755,15,113250000
551,2021-06-22 05:11:00,1.19009,1.19028,1.19004,1.19006,789,15,118350000
552,2021-06-22 05:12:00,1.19006,1.19006,1.18957,1.18961,959,15,143850000
553,2021-06-22 05:13:00,1.18961,1.18969,1.18954,1.1896,827,15,124050000
554,2021-06-22 05:14:00,1.1896,1.18966,1.1895,1.18951,777,15,116550000
555,2021-06-22 05:15:00,1.18951,1.18979,1.18949,1.18979,711,15,106650000
556,2021-06-22 05:16:00,1.18979,1.1901,1.18974,1.1901,733,15,109950000
557,2021-06-22 05:17:00,1.1901,1.19052,1.19004,1.19052,863,15,129450000
558,2021-06-22 05:18:00,1.19052,1.19065,1.19048,1.19051,840,15,126000000
559,2021-06-22 05:19:00,1.19051,1.19057,1.1903,1.19034,855,15,128250000
560,2021-06-22 05:20:00,1.1903299999999999,1.1905000000000001,1.19032,1.1905000000000001,720,15,108000000
561,2021-06-22 05:21:00,1.1905000000000001,1.1905999999999999,1.19043,1.19052,802,15,120300000
562,2021-06-22 05:22:00,1.19052,1.19054,1.19043,1.19046,814,15,122100000
563,2021-06-22 05:23:00,1.19046,1.19054,1.19039,1.19043,736,15,110400000
564,2021-06-22 05:24:00,1.19043,1.19043,1.19027,1.1903299999999999,616,15,92400000
565,2021-06-22 05:25:00,1.1903299999999999,1.19035,1.19028,1.1903299999999999,682,15,102300000
566,2021-06-22 05:26:00,1.1903299999999999,1.19034,1.1902300000000001,1.19029,663,15,99450000
567,2021-06-22 05:27:00,1.19029,1.19036,1.1902300000000001,1.1903299999999999,696,15,104400000
568,2021-06-22 05:28:00,1.1903299999999999,1.19036,1.19029,1.19031,646,15,96900000
569,2021-06-22 05:29:00,1.19031,1.19037,1.1902,1.19027,588,15,88200000
570,2021-06-22 05:30:00,1.19027,1.19072,1.19027,1.19069,737,15,110550000
571,2021-06-22 05:31:00,1.19069,1.19095,1.19069,1.19093,782,15,117300000
572,2021-06-22 05:32:00,1.19093,1.19097,1.19086,1.19097,715,15,107250000
573,2021-06-22 05:33:00,1.19097,1.19097,1.19089,1.19093,558,15,83700000
574,2021-06-22 05:34:00,1.19093,1.19093,1.19072,1.19081,608,15,91200000
575,2021-06-22 05:35:00,1.19081,1.1909399999999999,1.19073,1.1909399999999999,595,15,89250000
576,2021-06-22 05:36:00,1.1909399999999999,1.19095,1.1905999999999999,1.19061,577,15,86550000
577,2021-06-22 05:37:00,1.19061,1.19065,1.19037,1.1904,678,15,101700000
578,2021-06-22 05:38:00,1.1904,1.19051,1.19029,1.1905000000000001,702,15,105300000
579,2021-06-22 05:39:00,1.19049,1.19054,1.19047,1.19048,528,15,79200000
580,2021-06-22 05:40:00,1.19048,1.19085,1.19048,1.19085,651,15,97650000
581,2021-06-22 05:41:00,1.19085,1.19086,1.19054,1.19055,522,15,78300000
582,2021-06-22 05:42:00,1.19055,1.19086,1.19049,1.19078,628,15,94200000
583,2021-06-22 05:43:00,1.19078,1.19102,1.19078,1.19102,733,15,109950000
584,2021-06-22 05:44:00,1.19102,1.19102,1.19091,1.1909399999999999,732,15,109800000
585,2021-06-22 05:45:00,1.19093,1.19104,1.19089,1.19103,723,15,108450000
586,2021-06-22 05:46:00,1.19103,1.19106,1.19073,1.19075,803,15,120450000
587,2021-06-22 05:47:00,1.19075,1.19101,1.19073,1.19082,794,15,119100000
588,2021-06-22 05:48:00,1.19082,1.19096,1.19075,1.19087,748,15,112200000
589,2021-06-22 05:49:00,1.19087,1.19093,1.19061,1.19064,799,15,119850000
590,2021-06-22 05:50:00,1.19065,1.1909,1.19061,1.19079,796,15,119400000
591,2021-06-22 05:51:00,1.19081,1.19092,1.19071,1.19085,823,15,123450000
592,2021-06-22 05:52:00,1.19085,1.19092,1.19073,1.19073,742,15,111300000
593,2021-06-22 05:53:00,1.19073,1.19077,1.19037,1.19041,684,15,102600000
594,2021-06-22 05:54:00,1.19041,1.19041,1.19008,1.19012,764,15,114600000
595,2021-06-22 05:55:00,1.19012,1.19026,1.19012,1.19017,760,15,114000000
596,2021-06-22 05:56:00,1.19017,1.19019,1.18997,1.19012,615,15,92250000
597,2021-06-22 05:57:00,1.19012,1.19022,1.19004,1.19014,871,15,130650000
598,2021-06-22 05:58:00,1.19014,1.19015,1.18992,1.19001,753,15,112950000
599,2021-06-22 05:59:00,1.19001,1.19019,1.18997,1.1901,817,15,122550000
600,2021-06-22 06:00:00,1.1901,1.1901,1.18971,1.18975,898,15,134700000
601,2021-06-22 06:01:00,1.18975,1.1899,1.18973,1.18976,846,15,126900000
602,2021-06-22 06:02:00,1.18976,1.1898900000000001,1.18963,1.18968,774,15,116100000
603,2021-06-22 06:03:00,1.18968,1.18969,1.18943,1.18946,675,15,101250000
604,2021-06-22 06:04:00,1.18947,1.18975,1.18947,1.18961,786,15,117900000
605,2021-06-22 06:05:00,1.18961,1.18973,1.18959,1.18973,609,15,91350000
606,2021-06-22 06:06:00,1.18973,1.18973,1.18958,1.18965,619,15,92850000
607,2021-06-22 06:07:00,1.18965,1.18977,1.1896,1.18974,726,15,108900000
608,2021-06-22 06:08:00,1.18974,1.18978,1.18958,1.1896200000000001,578,15,86700000
609,2021-06-22 06:09:00,1.1896200000000001,1.18977,1.1896,1.18966,640,15,96000000
610,2021-06-22 06:10:00,1.18966,1.18987,1.18963,1.18963,652,15,97800000
611,2021-06-22 06:11:00,1.18963,1.18963,1.18947,1.18951,597,15,89550000
612,2021-06-22 06:12:00,1.18951,1.18952,1.18933,1.1894,690,15,103500000
613,2021-06-22 06:13:00,1.1894,1.18948,1.1893,1.18934,633,15,94950000
614,2021-06-22 06:14:00,1.18934,1.18955,1.1893,1.18931,610,15,91500000
615,2021-06-22 06:15:00,1.18931,1.1894,1.18923,1.1894,696,15,104400000
616,2021-06-22 06:16:00,1.1894,1.1894,1.18914,1.18932,679,15,101850000
617,2021-06-22 06:17:00,1.18932,1.18941,1.1892800000000001,1.18936,673,15,100950000
618,2021-06-22 06:18:00,1.18936,1.18946,1.18934,1.18934,501,15,75150000
619,2021-06-22 06:19:00,1.18934,1.18942,1.18933,1.18941,486,15,72900000
620,2021-06-22 06:20:00,1.18941,1.18946,1.18932,1.18939,582,15,87300000
621,2021-06-22 06:21:00,1.18939,1.18941,1.18933,1.18934,460,15,69000000
622,2021-06-22 06:22:00,1.18934,1.18945,1.18934,1.1894,482,15,72300000
623,2021-06-22 06:23:00,1.1894,1.18956,1.18937,1.18956,487,15,73050000
624,2021-06-22 06:24:00,1.18956,1.1896,1.18924,1.18924,622,15,93300000
625,2021-06-22 06:25:00,1.18924,1.18931,1.18918,1.18927,610,15,91500000
626,2021-06-22 06:26:00,1.18927,1.18955,1.18927,1.18955,592,15,88800000
627,2021-06-22 06:27:00,1.18955,1.18957,1.18932,1.18942,580,15,87000000
628,2021-06-22 06:28:00,1.18943,1.18951,1.18927,1.1892800000000001,603,15,90450000
629,2021-06-22 06:29:00,1.1892800000000001,1.1894,1.18924,1.18937,590,15,88500000
